norm_title,description,audience_group,genres,sentiment_score,violence_flag
dirty picture,"After running away from home in search of movie stardom, a village girl rises to become a prominent sex symbol.",teen,"['comedy', 'drama']",0.3182,0
family reunion,"When the McKellan family moves from Seattle to small-town Georgia, life down South – and traditional grandparents – challenge their big-city ways.",child,['comedy'],0.0772,0
bob ross happy accidents betrayal greed,Bob Ross brought joy to millions as the world’s most famous art instructor. But a battle for his business empire cast a shadow over his happy trees.,teen,['documentary'],0.6187,0
clickbait,"When family man Nick Brewer is abducted in a crime with a sinister online twist, those closest to him race to uncover who is behind it and why.",adult,['drama'],-0.8934,1
john of god the crimes of a spiritual healer,"Idolized medium João Teixeira de Faria rises to international fame before horrifying abuse is revealed by survivors, prosecutors and the press.",adult,['documentary'],-0.7184,0
open your eyes,"After a tragic accident, an amnesiac teen tries to rebuild her life at a memory disorders center but becomes suspicious of her unconventional treatment.",adult,['drama'],-0.743,0
post mortem no one dies in skarnes,"She's back from the dead and has a newfound thirst for blood. Meanwhile, her family's funeral parlor desperately needs more business. Hmm, what if...",adult,"['comedy', 'drama']",-0.8555,1
really love,A rising Black painter tries to break into a competitive art world while balancing an unexpected romance with an ambitious law student.,adult,"['drama', 'romance']",0.8126,0
november man,"An ex-CIA agent emerges from retirement to protect an important witness, but he soon discovers that old friends can make the most dangerous enemies.",adult,['action'],-0.6068,0
old ways,"A reporter visits her birthplace in Veracruz for a story about tribal culture, only to be kidnapped by locals who believe she's demonically possessed.",adult,['horror'],0.0,0
river runner,"In this documentary, a kayaker sets out to become the first man to paddle the four great rivers that flow from Tibet's sacred Mount Kailash.",adult,['documentary'],0.6249,0
water man,"Desperate to save his ailing mother, 11-year-old Gunner runs away from home on a quest to find a mythic figure rumored to have the power to cheat death.",child,['drama'],-0.7184,1
count me in,This documentary features some of rock's greatest drummers as they come together in an inspiring rhythmic journey about the power of human connection.,adult,['documentary'],0.7906,0
oggy oggy,Join adorable kitten Oggy and his cast of cat pals in a bright and colorful kitty world. They're always on the go for fun times and fantastic adventures!,child,['comedy'],0.9508,0
untold caitlyn jenner,Caitlyn Jenner's unlikely path to Olympic glory was inspirational. But her more challenging road to embracing her true self proved even more meaningful.,child,['documentary'],0.9158,0
boomika,"Paranormal activity at a lush, abandoned property alarms a group eager to redevelop the site, but the eerie events may not be as unearthly as they think.",teen,"['horror', 'thriller']",-0.6187,0
witcher nightmare of the wolf,"Escaping from poverty to become a witcher, Vesemir slays monsters for coin and glory, but when a new menace rises, he must face the demons of his past.",adult,['action'],-0.6249,0
manifest,"When a plane mysteriously lands years after takeoff, the people onboard return to a world that has moved on without them and face strange, new realities.",teen,"['drama', 'sci-fi']",-0.2023,0
comedy premium league,"With satirical sketches, cheeky debates and blistering roasts, 16 of India’s wittiest entertainers compete in teams to be named the ultimate comedy champs.",adult,['comedy'],0.743,0
everything will be fine,A separated couple live together for their child's sake in this satirical dramedy about what it means to be a good parent and spouse in today's world.,adult,['comedy'],0.4404,0
gunshot,"After a clash at a protest ends in bloodshed, a forensic doctor and a journalist embark on a search for the elusive truth.",teen,"['drama', 'thriller']",0.0772,1
korean cold noodle rhapsody,"Refreshing and flavorful, naengmyeon is Korea's coolest summertime staple. A journey through its history begins, from how it's cooked to how it's loved.",child,['documentary'],0.5994,0
man in love,"When he meets a debt-ridden woman who's caring for her ailing father, a debt collector with a heart of gold sets out to win her love.",adult,"['drama', 'romance']",0.8658,0
sweet girl,"He lost the love of his life to a pharmaceutical company's greed. Now his daughter is without a mother, and he's without justice. For now.",adult,"['action', 'drama']",-0.3769,0
chair,"At a major university, the first woman of color to become chair tries to meet the dizzying demands and high expectations of a failing English department.",adult,"['comedy', 'drama']",-0.5106,0
loud house movie,"With his parents and all 10 sisters in tow, Lincoln Loud heads to Scotland and learns that royalty runs in the family in this global musical journey!",child,['comedy'],0.0,0
faraway land,"In the Faroe Islands, a married woman meets a reporter filming a documentary on overseas Filipino workers, which soon sparks a complicated love story.",child,"['drama', 'romance']",0.6369,0
like crazy,A spirited exchange student and an American man fall in love in LA. But their romance faces an uphill battle when she is forced to return to England.,teen,"['drama', 'romance']",0.1901,0
black island,The dark secrets of a seemingly peaceful island threaten to swallow up an orphaned student when he grows close to a mysterious new teacher.,adult,['thriller'],0.1531,0
bombay,"Years after they elope against their family’s wishes, a couple and their sons become caught in the throes of conflict in their city.",teen,"['drama', 'romance']",-0.1779,0
memories of a murderer the nilsen tapes,Serial killer Dennis Nilsen narrates his life and horrific crimes via a series of chilling audiotapes recorded from his jail cell.,adult,['documentary'],-0.8689,1
nneka the pretty serpent,"Years after the mysterious murder of her parents, a traumatized woman gains supernatural powers that aid in her quest for revenge against the killers.",teen,['drama'],-0.9287,1
o kadhal kanmani,"It's love at first sight for a young couple repelled by the concept of marriage, but their view shifts when they meet their older-couple neighbors.",teen,"['drama', 'romance']",0.3818,0
out of my league,"Tired of swiping through the dating scene with her besties in tow, a charming yet awkward woman with a rare genetic disorder sets her sights on love.",adult,"['comedy', 'drama']",0.4215,1
pahuna,"Fleeing unrest in their native Nepal, three young siblings separated from their parents must beat the odds to survive on their own in India.",child,"['comedy', 'drama']",0.0,0
defeated,"In 1946 Berlin, an American cop searches for his missing brother while helping a novice German policewoman fight the violent crimes engulfing the city.",adult,['drama'],-0.7579,1
secret diary of an exchange student,"Looking to shake things up, two best friends embark on a life-changing adventure abroad as exchange students. But can they stay out of trouble?",teen,"['comedy', 'romance']",0.1027,0
untold deal with the devil,"Christy Martin broke boundaries and noses as she rose in the boxing world, but her public persona belied personal demons, abuse and a threat on her life.",adult,['documentary'],-0.9231,0
walk of shame,"After a night of boozy carousing, a local newscaster finds herself stranded on the streets of LA just hours before the job interview of a lifetime.",adult,['comedy'],0.0,0
rascal does not dream of bunny girl senpai,"After experiencing ""puberty syndrome"" himself, high school pariah Sakuta keeps meeting girls suffering from it, including his sister and actor Mai.",teen,['romance'],-0.4767,0
creative indians,"From chefs and comedians to filmmakers and fashion designers, India’s most notable imaginative minds share their artistic journeys.",adult,['documentary'],0.5267,0
piano,"With her daughter and her beloved piano in tow, a mute Scottish woman arrives in New Zealand, where a gruff loner sets out to seduce her.",adult,['drama'],0.25,0
unroyal,"When a rude and arrogant princess finds herself relying on a gatekeeper after a terrible accident, it may be enough to make her change her ways.",adult,['drama'],-0.9081,0
beckett,An American tourist goes on the run in Greece after a tragic accident plunges him into a political conspiracy that makes him a target for assassination.,adult,['action'],-0.9246,0
