norm_title,description,audience_group,genres,sentiment_score,violence_flag
anon,"['In a future where technology has render privateness disused, a detective enquire a in series assassin world health organization has been deleted from all visual record.']",adult,"['drama', 'sci-fi', 'thriller']",-0.296,0
beyond skyline,"['In the wake of an extraterrestrial encroachment, a suspended L. Ampere. cop team up astir with survivors to stop the onslaught and delivery human captives.']",adult,"['action', 'sci-fi']",-0.25,0
orbiter 9,"[""A cleaning lady who ' s exist alone on a starship her whole life becomes capture with an engineer who short come in her sprightliness and upends her universe.""]",teen,"['drama', 'sci-fi']",-0.25,0
star trek the next generation,"['Decennary after the adventures of the original Enterprisingness work party, Capt. Jean - Luc Picard leads a new Enterprise on deputation to explore unnamed mankind.']",child,"['action', 'sci-fi']",0.5719,0
revolt,"['Following a waste foreign intrusion, an American soldier and a Gallic foreign aid worker effort to find refuge in the Kenyan countryside.']",adult,"['action', 'sci-fi']",-0.6486,0
titan,"[""On a raw future Earth, a soldier endures a radical transmissible shift to keep open humanity. But his wife fears he ' s suit more brute than man.""]",adult,"['drama', 'sci-fi', 'thriller']",-0.3818,0
battle drone,"['A squad of mercenaries working with the CIA accepts an off - the - book charge in Chernobyl, where deucedly human - control droids prepare an ambush.']",adult,"['action', 'sci-fi']",0.3182,0
mute,"[""When his girlfriend vanishes, a deaf and dumb person adult male ventures into a near - future Berlin ' due south seamy underworld, where his actions speak louder than language.""]",adult,"['sci-fi', 'thriller']",0.0,0
cloverfield paradox,"['Orbit above a planet on the brink of state of war, scientists prove a device to puzzle out an energy crisis and end up typeface - to - face with a dreary replacement reality.']",teen,"['action', 'sci-fi']",-0.7269,1
shannara chronicles,"[""After the destruction of civilization, triad youthful heroes suit Earth ' s last promise for redemption when a massive force play of daimon threatens the planet.""]",adult,"['action', 'drama', 'sci-fi']",-0.0258,0
alibaba aur 40 chor,['A simple village human being is thrown into a web of political machination after he remove on a brawny and ruthless gang of brigand.'],teen,"['action', 'sci-fi']",0.4215,0
bright,"['In an atomic number 57 rife with interspecies tensions, a human cop and his orc partner stumble on a herculean object and become drag in a prophesied turf war.']",adult,"['action', 'sci-fi']",-0.5859,1
worthy,"['In the dear future, with civilization a matter of the past, a gentleman put his sept in endangerment when helium reluctantly lets outsider into his compound.']",adult,"['sci-fi', 'thriller']",-0.4767,0
beyond stranger things,"['Secrets from the "" Stranger Things 2 "" universe embody reveal as mould and guests hash out the in vogue instalment with host Jim Rash. Caution: spoilers in front!']",teen,['sci-fi'],-0.4574,0
star trek enterprise,"['Capt. Bowman and his crew explore space and discover human origination - expanding engineering as they match young alien race in this "" Star Trek "" prequel.']",teen,"['action', 'sci-fi']",0.0,0
star trek voyager,"[""On Voyager ' s 75 - twelvemonth journey rearward to Land, the crew members run across obscure species as they draw closer to a mysterious quarter circle of place.""]",child,"['action', 'sci-fi']",0.0,0
dark matter,"['After waking upward aboard a derelict spaceship with no storage, the crew of the Raza investigate the mystery of their identity and destination.']",teen,"['sci-fi', 'thriller']",-0.2732,0
vampire diaries,"['Trapped in adolescent bodies, feud lamia brother Stefan and Damon vie for the affection of captivating adolescent Elena.']",teen,"['drama', 'sci-fi']",-0.3818,0
what happened to monday,"['In a future tense with a strict unrivaled - child policy, half dozen septuplets must nullify government detective work while searching for their missing sister.']",adult,"['action', 'sci-fi']",-0.5267,0
enter the warriors gate,"['An avid gamer is magically transport to ancient China, where helium mustiness turn a warrior in ordering to save the princess from an evil warlord.']",teen,"['action', 'sci-fi']",0.0,1
bountiful blessings,"['A onetime mortal world health organization is now the Kitchen God falsify up celestial tumult when he impregnates and open up a restaurant with his beloved, reincarnated wife.']",teen,"['drama', 'sci-fi']",0.4404,0
lucid dream,"['After searching for his abducted son for three years, a devastated father attempts to track pop his missing baby through with lucid dreaming.']",adult,"['sci-fi', 'thriller']",-0.7783,0
arès,['A futuristic French republic tries to celebrate its people from desperation and rebellion over crippling poverty by engaging them with a violent television set competition display.'],adult,"['action', 'sci-fi']",-0.8225,0
chamatkar,"[""A hamlet school teacher and the trace of a murdered gentleman's gentleman, who be both betray by those closest to them, join forces to help each former.""]",teen,"['comedy', 'sci-fi']",-0.7783,1
iboy,"[""When shards of a cellular telephone phone get lodged in a stripling ' s brain, atomic number 2 give away he stool see electronic devices and use his newfound power for revenge.""]",adult,"['sci-fi', 'thriller']",-0.5267,0
marvels hulk where monsters dwell,"['On Allhallows eve, the Hulk and Dr. Strange battle ogre bring havoc on New House of york and uncover an evil plot by Nightmare, ruler of the Ambition Proportion.']",child,['sci-fi'],-0.8934,0
star trek deep space nine,"['In this "" Wiz Trek "" spin - off, Commander Sisko conduct the multi - specie gang of Thick Distance Nina from carolina, a Federation space post with a complex deputation.']",teen,"['action', 'sci-fi']",0.0,0
ice fantasy,"['The Ice Tribe prince journeys to a sacred mountain to trounce evilness simply shortly finds himself at war with the Fire Kin group, extend by his long - lose brother.']",teen,"['action', 'sci-fi']",-0.9032,1
spectral,"['When an otherworldly force out wreaks havoc on a war - mangled European city, an engineer team up with an elite Particular Ops social unit to stop it.']",teen,"['action', 'sci-fi']",-0.5267,1
bleach the movie fade to black,"['When his mind is cloud by a scimitar - weilding stranger, Mayuri destroys his testing ground, unleashing a cloud of reishi that position wasteland to the Seiretei.']",child,"['action', 'sci-fi']",-0.7506,0
bleach the movie hell verse,"[""When a group of vicious Sinners plots to escape from this eternal prison in Hell, they get word that Substitute Soul Reaper Ichigo is the key to their freedom. The Sinner launch an plan of attack and in the process kidnap Ichigo ' s younger sister.""]",teen,"['action', 'sci-fi']",-0.8225,1
arq,"['Trap in a science lab and stuck in a time iteration, a lost couple fends off masked despoiler while harbour a young energy source that could save humanity.']",adult,"['sci-fi', 'thriller']",-0.3818,0
marvel super hero adventures frost fight,"[""In this Yule - theme exceptional, Captain America and the Avengers battle Loki and Ymir, who diagram to slip Santa claus Claus ' powers and stamp down the humankind.""]",child,['sci-fi'],-0.4767,0
advantageous,"['In purchase order to keep her job at a biomedical technology business firm that prizes youth, a middle - aged woman moldiness take to a drastic experimental procedure.']",adult,"['drama', 'sci-fi']",0.4588,0
4400,"[""4400 people who vanish over the course of little phoebe decades suddenly reappear. None have aged, and lento information technology ' mho revealed that they have secret powers.""]",teen,"['drama', 'sci-fi']",0.0,0
9,"['In a postapocalyptic humankind, nark - doll automaton hide in fear from grave machines out to exterminate them, until a brave newcomer joins the mathematical group.']",teen,"['action', 'sci-fi']",-0.5574,0
æon flux,"[""Aiming to hasten an rebellion, the leader of an underground revolt shipment acrobatic assassin Eon Flux to rule out the governing ' s top leader.""]",teen,"['action', 'sci-fi']",0.0772,0
2036 origin unknown,"['Working with an artificial intelligence operation to investigate the unsuccessful person of a pernicious Defect landing, a mission controller take an astounding discovery.']",teen,['sci-fi'],-0.0516,0
2307 winters dream,"['In the frozen tundra of a futuristic Grand canyon state where human race throw be forced underground, a soldier hound the bioengineered loss leader of a rising.']",adult,"['action', 'sci-fi']",-0.5423,0
boy called po,"[""After his wife ' s death, an overworked technologist struggles to deal for his word with autism, who retrogress into a fantasy world to miss literal - life history bullying.""]",child,"['drama', 'sci-fi']",-0.7506,1
flying jatt,"[""A timid valet de chambre gets unexpected superpower while trying to relieve his family ' entropy country and a consecrated sir herbert beerbohm tree from a ruthless tycoon.""]",teen,"['action', 'sci-fi']",0.296,0
abhinetri,"['Due to family pressure, a corporate man reluctantly conjoin a woman from the village, simply in their newfangled home, she suddenly acquire a different part.']",teen,"['comedy', 'sci-fi']",-0.2023,0
aliens ate my homework,"[""Tiny alien law officer fly into Rod ' reciprocal ohm sleeping accommodation and recruit him into helping them stop an intergalactic criminal – who ' s disguised as a real familiar human.""]",child,"['comedy', 'sci-fi']",-0.6705,0
antman and the wasp,"['Problems big and small pop upwardly when Scott Lang, aka Ant - Isle of man, gets drafted by Dr. Hank Pym and Promise van Dyne, aka the Wasp, for an pressing rescue foreign mission.']",teen,"['action', 'comedy', 'sci-fi']",0.6486,0
apollo 18,"[""This sci - fi thriller indicate that Phoebus 17, despite official statement to the contrary, wasn ' triiodothyronine national aeronautics and space administration ' s last manned deputation to the moon.""]",teen,"['horror', 'sci-fi', 'thriller']",0.1027,0
